484	13.9724	2.13338
485	17.585	13.3029
486	0.782232	12.9232
487	12.9266	19.1666
488	12.9266	0.833429
489	19.1666	12.9266
490	8.11405	0.825652
491	19.1743	8.11405
492	0.932882	8.08271
493	8.10042	19.0998
494	2.77643	10.9446
495	10.9466	17.2298
496	10.9446	2.77643
497	17.2236	10.9446
498	3.00948	11.9447
499	12.0455	16.9611
500	11.964	3.01725
501	16.9813	11.9725
502	1.93549	4.42495
503	4.42495	18.0645
504	15.5751	1.93549
505	18.0645	15.5751
506	13.4962	13.5517
507	10.987	11.6102
508	4.42969	1.933
509	18.067	4.42969
510	1.91192	15.5838
511	15.5838	18.0881
512	11.495	8.00634
513	6.11243	2.1912
514	17.8088	6.11243
515	7.0996	14.8601
516	9.18105	4.4077
517	15.5923	9.18105
518	2.18521	6.11428
519	6.10822	17.836
520	6.43286	13.4717
521	1.94491	0.806812
522	0.810649	1.904
523	19.1932	1.94491
524	1.904	19.1894
525	0.806812	18.0551
526	18.096	0.810649
527	18.0551	19.1932
528	19.1894	18.096
529	6.53974	16.386
530	9.19959	15.7561
531	8.53826	1.98989
532	18.0101	8.53826
533	9.11652	13.3766
534	13.1035	2.32999
535	18.0076	13.9873
536	1.89334	8.58082
537	11.9558	11.4223
538	2.31922	13.0803
539	14.0236	18.0699
540	3.80751	10.5609
541	10.5606	16.181
542	10.547	3.8149
543	16.1852	10.5469
544	8.57596	18.1185
545	5.27382	3.27658
546	16.7234	5.27382
547	11.5869	8.87313
548	3.00393	9.0845
549	5.68032	4.72531
550	15.2747	5.68032
551	6.61185	9.19139
552	6.40738	6.4099
553	13.5901	6.40738
554	7.96173	8.47898
555	11.8667	10.2866
556	14.9104	14.0775
557	5.09472	5.9183
558	14.076	5.0838
559	11.4876	5.7002
560	7.9433	16.6809
561	3.35277	7.93004
562	7.79491	14.1335
563	4.93506	13.0767
564	13.0767	15.0649
565	8.49819	15.4629
566	8.40352	10.9268
567	0.758919	9.62095
568	9.61286	19.2212
569	9.62095	0.758919
570	19.2411	9.62095
571	10.6418	9.2557
572	8.72967	8.24219
573	13.4134	12.5343
574	10.2477	8.11002
575	5.46512	11.7381
576	11.7381	14.5349
577	8.54061	7.09072
578	12.9141	8.54613
579	3.28406	5.3838
580	14.6162	3.28406
581	5.35069	17.0533
582	16.7159	14.6162
583	4.31211	4.89909
584	15.1009	4.31211
585	4.89093	15.6884
586	15.6879	15.1009
587	2.90237	14.758
588	14.7322	17.081
589	3.57082	13.3612
590	3.87968	14.0655
591	13.4364	16.5203
592	14.0649	16.1189
593	9.57972	3.7742
594	16.2258	9.57972
595	4.65098	10.6634
596	10.6672	15.3385
597	7.58493	6.31199
598	13.6875	7.58166
599	14.4002	11.4886
600	12.6439	4.68366
601	15.4316	12.6811
602	6.81174	10.5169
603	10.4526	13.2058
604	6.2924	0.700279
605	19.2997	6.2924
606	0.736645	6.39541
607	6.2924	19.2997
608	8.49814	12.113
609	7.74023	2.30673
610	17.6933	7.74023
611	14.5145	13.4971
612	2.83976	1.73843
613	18.2616	2.83976
614	1.73843	17.1602
615	17.1602	18.2616
616	0.701189	13.6267
617	13.6819	19.3275
618	13.6255	0.712261
619	19.2906	13.626
620	9.24564	8.80034
621	0.70667	10.5129
622	10.5129	19.2933
623	10.5129	0.70667
624	19.2933	10.5129
625	6.44091	14.4286
626	1.53689	9.46163
627	9.48433	18.4362
628	9.50679	1.57498
629	18.425	9.50679
630	4.72771	7.34826
631	10.6919	4.53785
632	15.4637	10.6907
633	9.73425	16.2675
634	4.31835	9.10291
635	0.764737	0.65929
636	0.764737	19.3407
637	19.3407	0.764737
638	19.2353	19.3407
639	10.4404	6.66794
640	7.85229	3.33265
641	16.6673	7.85229
642	7.2601	16.2361
643	2.75319	3.22186
644	16.7781	2.75319
645	3.15562	17.21
646	17.2468	16.7781
647	0.667913	14.8247
648	14.8247	19.3321
649	14.8662	0.670688
650	19.3293	14.8662
651	5.86404	3.74602
652	16.254	5.86404
653	5.95824	11.2537
654	11.2501	14.0273
655	9.7671	10.6531
656	12.3126	8.94013
657	6.5572	3.40458
658	16.597	6.5473
659	1.72517	12.6414
660	12.8194	18.3566
661	12.6245	1.63092
662	18.3692	12.7101
663	5.71868	1.60908
664	18.3909	5.71868
665	10.83	7.81294
666	1.60737	5.71811
667	5.69454	18.3732
668	2.62171	4.67781
669	4.66736	17.4327
670	15.3249	2.64611
671	17.3539	15.3249
672	1.50085	14.7486
673	14.7658	1.63222
674	14.7486	18.4991
675	18.5006	14.7325
676	7.65578	17.5278
677	13.2367	9.9896
678	4.35741	12.7778
679	12.7778	15.6426
680	6.67545	2.69983
681	17.3112	6.66364
682	15.6767	13.8272
683	6.32242	15.7535
684	8.85711	10.4093
685	2.73621	6.62612
686	6.65477	17.2558
687	6.31666	12.8239
688	12.7873	13.7016
689	1.43391	10.8686
690	10.7625	18.5623
691	10.8686	1.43391
692	18.5661	10.8686
693	14.6994	12.7704
694	0.670553	11.6957
695	11.6909	19.3156
696	11.6957	0.670553
697	19.3294	11.6957
698	4.3001	6.18798
699	13.798	4.28115
700	5.62579	6.44226
701	13.5762	5.5166
702	9.01634	7.58232
703	9.15119	14.3275
704	2.48563	11.5778
705	11.5778	17.5144
706	11.5778	2.48563
707	17.5144	11.5778
708	9.72966	11.3333
709	8.50469	14.5856
710	2.44483	7.57009
711	8.74483	11.315
712	6.91918	4.26088
713	15.7391	6.91918
714	16.8777	0.624518
715	19.3755	16.8777
716	0.624518	3.12234
717	3.12204	0.64012
718	0.64012	16.878
719	3.12234	19.3755
720	19.3599	3.12204
721	16.878	19.3599
722	8.42862	9.675
723	5.70898	7.65999
724	12.3515	5.72627
725	11.2938	9.31728
726	12.7984	3.71216
727	16.2893	12.7977
728	3.56108	4.07411
729	15.9259	3.56108
730	4.11142	16.4153
731	16.4389	15.9259
732	5.48041	13.7282
733	13.7389	14.5298
734	4.65525	3.71855
735	4.08182	3.49039
736	16.2815	4.65525
737	16.5096	4.08182
738	3.49031	15.9184
739	3.75076	15.3362
740	15.3362	16.2492
741	15.9182	16.5096
742	6.44711	7.36574
743	12.6343	6.44711
744	12.2127	10.776
745	1.60838	13.9452
746	14.2283	10.6087
747	1.68794	11.8228
748	11.7974	18.2664
749	11.7776	1.66008
750	18.3399	11.7776
751	1.68401	1.31434
752	18.6857	1.68401
753	1.3237	18.3228
754	18.316	18.6857
755	5.05711	0.622343
756	19.3777	5.05711
757	0.62193	5.05694
758	5.05714	19.3775
759	14.2656	17.4715
760	2.86313	13.4278
761	10.602	5.78951
762	5.36303	8.47858
763	6.56887	8.53231
764	7.22899	13.5401
765	10.2415	12.4336
766	4.34638	0.611034
767	19.4043	4.257
768	0.609419	4.26549
769	4.34638	19.389
770	0.611034	15.6536
771	15.7106	19.3933
772	15.7022	0.620385
773	19.3796	15.7022
774	4.65299	2.49433
775	17.5057	4.65299
776	2.50791	15.315
777	15.315	17.4921
778	2.61151	9.8387
779	9.82019	17.3966
780	9.81	2.61874
781	17.3813	9.81
782	12.7991	17.5472
783	7.08383	1.47583
784	18.5242	7.08383
785	1.50885	7.08557
786	7.07434	18.4883
787	3.5886	12.8646
788	12.7905	16.2961
789	7.40931	5.55952
790	14.4405	7.40931
791	1.41511	2.14636
792	2.14636	18.5849
793	17.8536	1.41511
794	18.5849	17.8536
795	5.22429	16.6159
796	13.0809	11.7992
797	4.83809	4.65564
798	15.3444	4.83809
799	4.63027	15.3011
800	15.3006	15.3704
801	11.4083	12.7486
802	13.0529	10.7714
803	9.71888	7.50732
804	12.5102	9.67673
805	3.76321	7.188
806	11.4699	5.04474
807	6.4921	5.61582
808	14.3842	6.4921
809	9.33514	12.5864
810	5.61988	12.4935
811	12.4935	14.3801
812	9.65178	9.45432
813	19.5343	8.7651
814	8.7651	0.465679
815	0.465679	8.7651
816	8.75	19.438
817	12.8889	5.19972
818	8.55218	5.71139
819	14.2939	8.54211
820	0.4938	1.34477
821	18.6552	0.4938
822	1.27908	0.570086
823	1.27908	19.4299
824	0.504071	18.6592
825	19.5062	18.6552
826	19.4299	1.27908
827	18.7209	19.4299
828	14.1221	12.3317
829	3.50954	14.602
830	14.6026	16.4914
831	7.54033	10.1553
832	7.30403	11.3145
833	3.47517	6.08847
834	14.023	3.50965
835	16.4366	14.0033
836	13.2772	3.18287
837	16.8268	13.378
838	7.48919	15.4312
839	5.50961	2.706
840	17.294	5.50961
841	4.91669	9.72317
842	9.64592	15.0736
843	4.19163	6.92393
844	10.9438	10.4911
845	1.51751	2.97321
846	3.01907	18.4176
847	17.0268	1.51751
848	18.4825	17.0268
849	5.6171	5.27328
850	14.7267	5.6171
851	2.709	5.51514
852	14.4808	2.73717
853	17.2924	14.527
854	6.54028	11.8239
855	5.55351	15.3872
856	11.4494	6.64002
857	4.52487	11.9897
858	11.9897	15.4751
859	5.97438	16.4467
860	8.37513	13.2835
861	8.86035	17.3504
862	15.5752	13.0312
863	10.2352	5.07088
864	3.72386	4.98401
865	15.016	3.72386
866	16.2761	15.016
867	4.61954	5.57219
868	14.4274	4.61885
869	15.3803	14.4248
870	9.83179	6.66045
871	13.9011	1.52999
872	4.11215	1.32816
873	18.6958	4.05939
874	1.28583	4.10015
875	4.17749	18.6956
876	1.30832	15.8935
877	15.9424	18.6986
878	15.8999	1.28583
879	18.7142	15.8999
880	14.9367	10.2328
881	8.61996	3.40351
882	16.5965	8.61996
883	8.93853	2.62021
884	17.3798	8.93853
885	5.14095	7.01025
886	6.4638	9.91685
887	9.94036	13.4175
888	10.6084	3.25235
889	16.7477	10.6084
890	3.2548	10.6131
891	10.617	16.7436
892	13.0324	4.47795
893	12.4748	19.4026
894	0.591353	12.4744
895	12.4748	0.597447
896	19.4026	12.4748
897	7.11781	6.51776
898	13.4822	7.11781
899	11.9656	4.56437
900	3.14982	1.12355
901	18.8764	3.14982
902	1.12355	16.8502
903	16.8502	18.8764
904	11.8902	3.69979
905	16.3201	11.8781
906	4.6231	14.4376
907	14.494	15.3967
908	2.58793	8.83367
909	4.98876	1.49014
910	18.5034	5.00349
911	1.61246	4.99189
912	4.98862	18.389
913	15.4447	11.9623
914	14.9573	11.5224
915	5.44967	9.47053
916	5.66659	14.6164
917	8.39578	1.44668
918	18.5533	8.39578
919	17.4886	12.7806
920	2.13079	3.48133
921	16.5187	2.13079
922	3.59364	17.7776
923	17.8692	16.5187
924	9.01642	6.54017
925	13.4955	9.03301
926	2.42792	0.652187
927	19.3478	2.42792
928	0.574951	2.43272
929	2.43272	19.425
930	0.652187	17.5721
931	17.5721	19.3478
932	17.5673	0.574951
933	19.425	17.5673
934	1.35995	8.37969
935	7.18337	3.83927
936	16.1618	7.17878
937	6.60804	12.339
938	3.85562	11.5832
939	11.5832	16.1444
940	14.4335	14.6236
941	7.18811	9.2197
942	3.36111	2.902
943	17.098	3.36111
944	2.95023	16.5788
945	16.5875	17.0154
946	4.56863	16.2096
947	8.41886	18.65
948	3.0825	8.56538
949	3.22965	6.51625
950	7.71654	0.514875
951	19.4851	7.71654
952	0.530556	7.7123
953	7.71482	19.4741
954	11.792	13.5008
955	6.66639	7.82
956	12.1914	6.68989
957	9.72009	12.3021
958	18.5004	13.7864
959	2.45469	1.58483
960	18.4152	2.45469
961	1.58483	17.5453
962	17.5453	18.4152
963	6.88895	5.33492
964	14.6651	6.88895
965	13.5787	9.53019
966	3.99387	8.23328
967	4.55646	7.87348
968	3.42501	2.1391
969	17.8609	3.42501
970	2.07731	16.4836
971	16.4836	17.9227
972	8.44551	16.8611
973	9.46872	10.1678
974	2.40386	2.40534
975	17.5947	2.40386
976	2.44038	17.6597
977	17.5884	17.605
978	5.0728	11.4202
979	11.4214	14.9233
980	9.07488	3.66736
981	16.3326	9.07488
982	7.98362	17.8665
983	2.14017	7.95772
984	10.767	7.05383
985	0.358594	14.2459
986	14.2033	19.4949
987	14.2459	0.358594
988	19.6495	14.2432
989	9.62794	14.443
990	0.479877	6.75974
991	6.74502	19.5253
992	6.74479	0.47432
993	19.5257	6.74479
994	13.819	18.567
995	12.659	2.54756
996	9.09781	9.22371
997	7.60247	12.8392
998	4.02066	11.0964
999	11.0964	15.9786
1000	1.83812	2.47926
1001	2.47537	18.22
1002	17.5207	1.83812
1003	18.1609	17.522
1004	11.5268	11.6531
1005	2.01234	9.79635
1006	9.81278	17.9766
1007	9.79635	2.01234
1008	17.9877	9.79635
1009	3.43522	12.3152
1010	12.4372	16.5298
1011	3.8941	10.0325
1012	4.36969	13.9521
1013	13.9576	15.6304
1014	6.14859	4.51636
1015	15.4836	6.14859
1016	6.6799	15.1346
1017	9.34795	4.90504
1018	15.0953	9.34811
1019	2.59358	14.3645
1020	13.3248	17.0092
1021	16.0097	11.0888
1022	1.94685	6.5411
1023	6.5411	18.0532
1024	6.54179	1.94625
1025	18.0538	6.54179
1026	12.1922	12.4516
1027	11.0885	3.98925
1028	9.21852	16.3171
1029	16.6223	12.3291
1030	12.3297	3.3866
1031	10.507	10.1372
1032	0.527976	10.0538
1033	10.0559	19.4733
1034	10.0538	0.527976
1035	19.472	10.0538
1036	10.4322	2.72236
1037	2.71628	10.4376
1038	10.4298	17.2817
1039	17.2776	10.4322
1040	2.58654	12.6315
1041	13.494	10.3619
1042	11.5306	9.77183
1043	12.3126	13.4604
1044	9.81663	8.41499
1045	5.62983	17.5198
1046	16.7235	1.06303
1047	18.937	16.7235
1048	1.06303	3.27651
1049	3.29974	18.9055
1050	12.2104	11.852
1051	7.36455	14.4367
1052	5.77196	8.17719
1053	8.96873	1.68232
1054	18.3177	8.96873
1055	7.75785	4.44965
1056	15.5504	7.75785
1057	10.8537	11.0128
1058	8.63248	4.37704
1059	15.623	8.63248
1060	10.3445	8.64014
1061	4.78504	13.5396
1062	13.54	15.2126
1063	9.30318	5.47181
1064	14.5441	9.29469
1065	2.97116	11.3987
1066	11.4864	17.0839
1067	11.4688	2.8986
1068	17.1014	11.4698
1069	13.3299	11.305
1070	7.66311	2.82463
1071	17.1754	7.66311
1072	7.72202	1.07602
1073	18.924	7.72202
1074	1.09475	7.693
1075	7.693	18.9053
1076	10.1724	9.48046
1077	8.08242	12.8738
1078	5.9129	13.5423
1079	13.5465	14.1035
1080	14.0227	13.6478
1081	8.15658	4.15362
1082	15.8464	8.15658
1083	6.88255	4.81211
1084	15.1879	6.88255
1085	3.81462	3.06565
1086	16.9343	3.81462
1087	3.09947	16.1415
1088	16.1422	16.8963
1089	13.3366	13.0299
1090	11.6705	7.50325
1091	11.385	1.43812
1092	1.44275	11.3887
1093	18.5619	11.385
1094	11.7542	18.7829
1095	7.66725	11.9922
1096	8.32798	15.8871
1097	11.2393	12.0647
1098	0.388028	5.76445
1099	5.84722	19.5464
1100	5.84712	0.453249
1101	19.5468	5.84712
1102	3.13269	3.84644
1103	16.1536	3.13269
1104	3.82101	16.8549
1105	16.8673	16.1536
1106	7.76627	5.03501
1107	8.41142	5.17027
1108	14.965	7.76627
1109	14.8303	8.41039
1110	2.26392	10.8104
1111	10.8104	17.7179
1112	10.81	2.26429
1113	17.7357	10.81
1114	7.36849	7.27492
1115	12.6967	7.3668
1116	13.095	17.8789
1117	5.74736	10.1743
1118	10.5381	14.4648
1119	3.15737	9.56163
1120	1.92565	14.393
1121	14.3469	1.85884
1122	10.4573	11.3798
1123	0.457242	11.2605
1124	11.2735	19.5364
1125	11.2605	0.457242
1126	19.5428	11.2605
1127	7.88048	9.77539
1128	14.3556	10.1709
1129	6.35728	13.9273
1130	2.95053	5.04668
1131	14.9531	2.9593
1132	17.0456	14.9608
1133	13.6276	2.53659
1134	17.5362	13.8092
1135	13.9056	11.3807
1136	7.99075	15.3561
1137	6.9566	8.28114
1138	11.3767	10.3305
1139	12.3922	17.3416
1140	4.99463	2.90326
1141	17.0967	4.99463
1142	1.72389	10.3517
1143	10.3222	18.3301
1144	10.3517	1.72389
1145	18.2761	10.3517
1146	7.99157	10.6381
1147	1.10278	13.664
1148	9.29667	11.493
1149	15.7858	11.7401
1150	10.1353	5.58531
1151	6.68736	1.07612
1152	18.9239	6.68736
1153	1.11465	6.68882
1154	6.67647	18.892
1155	10.5871	12.0682
1156	17.9721	13.0287
1157	11.8309	4.23807
1158	15.5092	3.79943
1159	3.79943	4.4908
1160	16.2006	15.5092
1161	11.7893	6.98598
1162	2.11244	3.91928
1163	16.0807	2.11244
1164	3.99194	17.9298
1165	17.8876	16.0807
1166	10.8769	12.9539
1167	3.91479	2.11495
1168	17.885	3.91479
1169	2.04425	16.0532
1170	16.0532	17.9557
1171	7.50289	18.1285
1172	7.27052	12.4874
1173	7.4891	8.31182
1174	9.42455	6.44873
1175	9.11063	18.2007
1176	5.15782	14.5926
1177	5.65397	4.20526
1178	15.7947	5.65397
1179	1.82071	9.08269
1180	1.86847	7.48376
1181	3.33119	15.0277
1182	15.0241	16.6824
1183	7.07005	2.61336
1184	17.393	7.06526
1185	8.09904	6.05051
1186	13.9289	8.10758
1187	13.2451	0.457937
1188	19.5423	13.2452
1189	0.429706	13.2516
1190	13.2825	19.5294
1191	3.46618	11.7717
1192	11.8042	16.5343
1193	9.76109	11.7941
1194	1.23719	1.7352
1195	1.7459	18.7706
1196	18.2648	1.23719
1197	18.7628	18.2648
1198	1.08874	5.10985
1199	5.07324	18.9432
1200	1.25054	5.91835
1201	5.9284	18.7268
1202	2.8698	4.28998
1203	4.30058	17.1118
1204	15.7103	2.8727
1205	17.1273	15.7103
1206	5.09932	1.07019
1207	18.9244	5.1116
1208	5.9311	1.2709
1209	18.7291	5.9311
1210	13.3394	1.06466
1211	18.9078	13.338
1212	13.392	18.9406
1213	6.15253	9.2563
1214	9.68954	5.76212
1215	14.1085	9.68806
1216	11.7561	8.36244
1217	10.0445	3.91482
1218	16.0854	10.0444
1219	15.1391	1.81298
1220	18.1795	15.108
1221	9.27945	0.402163
1222	19.5978	9.27945
1223	0.402163	9.27945
1224	9.23019	19.5709
