#	x	y	value.real	value.imag	value.abs
+7.200000e+00	+1.520000e+01	+2.169866e+00	+0.000000e+00	+2.169866e+00
+7.600000e+00	+1.520000e+01	+2.032727e+00	+0.000000e+00	+2.032727e+00
+8.000000e+00	+1.520000e+01	+1.903621e+00	+0.000000e+00	+1.903621e+00
+8.400000e+00	+1.520000e+01	+1.782039e+00	+0.000000e+00	+1.782039e+00
+8.800000e+00	+1.520000e+01	+1.667500e+00	+0.000000e+00	+1.667500e+00
+9.200000e+00	+1.520000e+01	+1.559551e+00	+0.000000e+00	+1.559551e+00
+9.600000e+00	+1.520000e+01	+1.457763e+00	+0.000000e+00	+1.457763e+00
+1.000000e+01	+1.520000e+01	+1.361731e+00	+0.000000e+00	+1.361731e+00
+1.040000e+01	+1.520000e+01	+1.271074e+00	+0.000000e+00	+1.271074e+00
+1.080000e+01	+1.520000e+01	+1.185433e+00	+0.000000e+00	+1.185433e+00
+1.120000e+01	+1.520000e+01	+1.104472e+00	+0.000000e+00	+1.104472e+00
+1.160000e+01	+1.520000e+01	+1.027873e+00	+0.000000e+00	+1.027873e+00
+1.200000e+01	+1.520000e+01	+9.553354e-01	+0.000000e+00	+9.553354e-01
+1.240000e+01	+1.520000e+01	+8.865752e-01	+0.000000e+00	+8.865752e-01
+1.280000e+01	+1.520000e+01	+8.213177e-01	+0.000000e+00	+8.213177e-01
+1.320000e+01	+1.520000e+01	+7.593051e-01	+0.000000e+00	+7.593051e-01
+1.360000e+01	+1.520000e+01	+7.002899e-01	+0.000000e+00	+7.002899e-01
+1.400000e+01	+1.520000e+01	+6.440365e-01	+0.000000e+00	+6.440365e-01
+1.440000e+01	+1.520000e+01	+5.903238e-01	+0.000000e+00	+5.903238e-01
+1.480000e+01	+1.520000e+01	+5.389385e-01	+0.000000e+00	+5.389385e-01
+1.520000e+01	+1.520000e+01	+4.896797e-01	+0.000000e+00	+4.896797e-01
+1.560000e+01	+1.520000e+01	+4.423549e-01	+0.000000e+00	+4.423549e-01
+1.600000e+01	+1.520000e+01	+3.967773e-01	+0.000000e+00	+3.967773e-01
+1.640000e+01	+1.520000e+01	+3.527664e-01	+0.000000e+00	+3.527664e-01
+1.680000e+01	+1.520000e+01	+3.101476e-01	+0.000000e+00	+3.101476e-01
+1.720000e+01	+1.520000e+01	+2.687518e-01	+0.000000e+00	+2.687518e-01
+1.760000e+01	+1.520000e+01	+2.284157e-01	+0.000000e+00	+2.284157e-01
+1.800000e+01	+1.520000e+01	+1.889814e-01	+0.000000e+00	+1.889814e-01
+1.840000e+01	+1.520000e+01	+1.502944e-01	+0.000000e+00	+1.502944e-01
+1.880000e+01	+1.520000e+01	+1.122033e-01	+0.000000e+00	+1.122033e-01
+1.920000e+01	+1.520000e+01	+7.455639e-02	+0.000000e+00	+7.455639e-02
+1.960000e+01	+1.520000e+01	+3.720479e-02	+0.000000e+00	+3.720479e-02
+2.000000e+01	+1.520000e+01	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+1.560000e+01	+6.542285e+00	+0.000000e+00	+6.542285e+00
+4.000000e-01	+1.560000e+01	+5.978021e+00	+0.000000e+00	+5.978021e+00
+8.000000e-01	+1.560000e+01	+5.613037e+00	+0.000000e+00	+5.613037e+00
+1.200000e+00	+1.560000e+01	+5.268235e+00	+0.000000e+00	+5.268235e+00
+1.600000e+00	+1.560000e+01	+4.945367e+00	+0.000000e+00	+4.945367e+00
+2.000000e+00	+1.560000e+01	+4.641899e+00	+0.000000e+00	+4.641899e+00
+2.400000e+00	+1.560000e+01	+4.356793e+00	+0.000000e+00	+4.356793e+00
+2.800000e+00	+1.560000e+01	+4.088990e+00	+0.000000e+00	+4.088990e+00
+3.200000e+00	+1.560000e+01	+3.837394e+00	+0.000000e+00	+3.837394e+00
+3.600000e+00	+1.560000e+01	+3.601048e+00	+0.000000e+00	+3.601048e+00
+4.000000e+00	+1.560000e+01	+3.379013e+00	+0.000000e+00	+3.379013e+00
+4.400000e+00	+1.560000e+01	+3.170360e+00	+0.000000e+00	+3.170360e+00
+4.800000e+00	+1.560000e+01	+2.974272e+00	+0.000000e+00	+2.974272e+00
+5.200000e+00	+1.560000e+01	+2.789935e+00	+0.000000e+00	+2.789935e+00
+5.600000e+00	+1.560000e+01	+2.616631e+00	+0.000000e+00	+2.616631e+00
+6.000000e+00	+1.560000e+01	+2.453662e+00	+0.000000e+00	+2.453662e+00
+6.400000e+00	+1.560000e+01	+2.300381e+00	+0.000000e+00	+2.300381e+00
+6.800000e+00	+1.560000e+01	+2.156184e+00	+0.000000e+00	+2.156184e+00
+7.200000e+00	+1.560000e+01	+2.020500e+00	+0.000000e+00	+2.020500e+00
+7.600000e+00	+1.560000e+01	+1.892799e+00	+0.000000e+00	+1.892799e+00
+8.000000e+00	+1.560000e+01	+1.772578e+00	+0.000000e+00	+1.772578e+00
+8.400000e+00	+1.560000e+01	+1.659364e+00	+0.000000e+00	+1.659364e+00
+8.800000e+00	+1.560000e+01	+1.552707e+00	+0.000000e+00	+1.552707e+00
+9.200000e+00	+1.560000e+01	+1.452188e+00	+0.000000e+00	+1.452188e+00
+9.600000e+00	+1.560000e+01	+1.357405e+00	+0.000000e+00	+1.357405e+00
+1.000000e+01	+1.560000e+01	+1.267983e+00	+0.000000e+00	+1.267983e+00
+1.040000e+01	+1.560000e+01	+1.183567e+00	+0.000000e+00	+1.183567e+00
+1.080000e+01	+1.560000e+01	+1.103822e+00	+0.000000e+00	+1.103822e+00
+1.120000e+01	+1.560000e+01	+1.028434e+00	+0.000000e+00	+1.028434e+00
+1.160000e+01	+1.560000e+01	+9.571074e-01	+0.000000e+00	+9.571074e-01
+1.200000e+01	+1.560000e+01	+8.895643e-01	+0.000000e+00	+8.895643e-01
+1.240000e+01	+1.560000e+01	+8.255366e-01	+0.000000e+00	+8.255366e-01
+1.280000e+01	+1.560000e+01	+7.647739e-01	+0.000000e+00	+7.647739e-01
+1.320000e+01	+1.560000e+01	+7.070309e-01	+0.000000e+00	+7.070309e-01
+1.360000e+01	+1.560000e+01	+6.520789e-01	+0.000000e+00	+6.520789e-01
+1.400000e+01	+1.560000e+01	+5.996991e-01	+0.000000e+00	+5.996991e-01
+1.440000e+01	+1.560000e+01	+5.496835e-01	+0.000000e+00	+5.496835e-01
+1.480000e+01	+1.560000e+01	+5.018352e-01	+0.000000e+00	+5.018352e-01
+1.520000e+01	+1.560000e+01	+4.559679e-01	+0.000000e+00	+4.559679e-01
+1.560000e+01	+1.560000e+01	+4.119007e-01	+0.000000e+00	+4.119007e-01
+1.600000e+01	+1.560000e+01	+3.694608e-01	+0.000000e+00	+3.694608e-01
+1.640000e+01	+1.560000e+01	+3.284796e-01	+0.000000e+00	+3.284796e-01
+1.680000e+01	+1.560000e+01	+2.887941e-01	+0.000000e+00	+2.887941e-01
+1.720000e+01	+1.560000e+01	+2.502473e-01	+0.000000e+00	+2.502473e-01
+1.760000e+01	+1.560000e+01	+2.126872e-01	+0.000000e+00	+2.126872e-01
+1.800000e+01	+1.560000e+01	+1.759680e-01	+0.000000e+00	+1.759680e-01
+1.840000e+01	+1.560000e+01	+1.399440e-01	+0.000000e+00	+1.399440e-01
+1.880000e+01	+1.560000e+01	+1.044746e-01	+0.000000e+00	+1.044746e-01
+1.920000e+01	+1.560000e+01	+6.942093e-02	+0.000000e+00	+6.942093e-02
+1.960000e+01	+1.560000e+01	+3.464206e-02	+0.000000e+00	+3.464206e-02
+2.000000e+01	+1.560000e+01	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+1.600000e+01	+5.877853e+00	+0.000000e+00	+5.877853e+00
+4.000000e-01	+1.600000e+01	+5.521733e+00	+0.000000e+00	+5.521733e+00
+8.000000e-01	+1.600000e+01	+5.175620e+00	+0.000000e+00	+5.175620e+00
+1.200000e+00	+1.600000e+01	+4.858082e+00	+0.000000e+00	+4.858082e+00
+1.600000e+00	+1.600000e+01	+4.560315e+00	+0.000000e+00	+4.560315e+00
+2.000000e+00	+1.600000e+01	+4.280486e+00	+0.000000e+00	+4.280486e+00
+2.400000e+00	+1.600000e+01	+4.017615e+00	+0.000000e+00	+4.017615e+00
+2.800000e+00	+1.600000e+01	+3.770657e+00	+0.000000e+00	+3.770657e+00
+3.200000e+00	+1.600000e+01	+3.538640e+00	+0.000000e+00	+3.538640e+00
+3.600000e+00	+1.600000e+01	+3.320692e+00	+0.000000e+00	+3.320692e+00
+4.000000e+00	+1.600000e+01	+3.115932e+00	+0.000000e+00	+3.115932e+00
+4.400000e+00	+1.600000e+01	+2.923518e+00	+0.000000e+00	+2.923518e+00
+4.800000e+00	+1.600000e+01	+2.742684e+00	+0.000000e+00	+2.742684e+00
+5.200000e+00	+1.600000e+01	+2.572696e+00	+0.000000e+00	+2.572696e+00
+5.600000e+00	+1.600000e+01	+2.412883e+00	+0.000000e+00	+2.412883e+00
+6.000000e+00	+1.600000e+01	+2.262601e+00	+0.000000e+00	+2.262601e+00
+6.400000e+00	+1.600000e+01	+2.121254e+00	+0.000000e+00	+2.121254e+00
+6.800000e+00	+1.600000e+01	+1.988282e+00	+0.000000e+00	+1.988282e+00
+7.200000e+00	+1.600000e+01	+1.863161e+00	+0.000000e+00	+1.863161e+00
+7.600000e+00	+1.600000e+01	+1.745402e+00	+0.000000e+00	+1.745402e+00
+8.000000e+00	+1.600000e+01	+1.634541e+00	+0.000000e+00	+1.634541e+00
+8.400000e+00	+1.600000e+01	+1.530141e+00	+0.000000e+00	+1.530141e+00
+8.800000e+00	+1.600000e+01	+1.431788e+00	+0.000000e+00	+1.431788e+00
+9.200000e+00	+1.600000e+01	+1.339097e+00	+0.000000e+00	+1.339097e+00
+9.600000e+00	+1.600000e+01	+1.251694e+00	+0.000000e+00	+1.251694e+00
+1.000000e+01	+1.600000e+01	+1.169235e+00	+0.000000e+00	+1.169235e+00
+1.040000e+01	+1.600000e+01	+1.091392e+00	+0.000000e+00	+1.091392e+00
+1.080000e+01	+1.600000e+01	+1.017857e+00	+0.000000e+00	+1.017857e+00
+1.120000e+01	+1.600000e+01	+9.483395e-01	+0.000000e+00	+9.483395e-01
+1.160000e+01	+1.600000e+01	+8.825679e-01	+0.000000e+00	+8.825679e-01
+1.200000e+01	+1.600000e+01	+8.202865e-01	+0.000000e+00	+8.202865e-01
+1.240000e+01	+1.600000e+01	+7.612450e-01	+0.000000e+00	+7.612450e-01
+1.280000e+01	+1.600000e+01	+7.052137e-01	+0.000000e+00	+7.052137e-01
+1.320000e+01	+1.600000e+01	+6.519689e-01	+0.000000e+00	+6.519689e-01
+1.360000e+01	+1.600000e+01	+6.012966e-01	+0.000000e+00	+6.012966e-01
+1.400000e+01	+1.600000e+01	+5.529952e-01	+0.000000e+00	+5.529952e-01
+1.440000e+01	+1.600000e+01	+5.068745e-01	+0.000000e+00	+5.068745e-01
+1.480000e+01	+1.600000e+01	+4.627521e-01	+0.000000e+00	+4.627521e-01
+1.520000e+01	+1.600000e+01	+4.204564e-01	+0.000000e+00	+4.204564e-01
+1.560000e+01	+1.600000e+01	+3.798212e-01	+0.000000e+00	+3.798212e-01
+1.600000e+01	+1.600000e+01	+3.406870e-01	+0.000000e+00	+3.406870e-01
+1.640000e+01	+1.600000e+01	+3.028976e-01	+0.000000e+00	+3.028976e-01
+1.680000e+01	+1.600000e+01	+2.663030e-01	+0.000000e+00	+2.663030e-01
+1.720000e+01	+1.600000e+01	+2.307577e-01	+0.000000e+00	+2.307577e-01
+1.760000e+01	+1.600000e+01	+1.961223e-01	+0.000000e+00	+1.961223e-01
+1.800000e+01	+1.600000e+01	+1.622612e-01	+0.000000e+00	+1.622612e-01
+1.840000e+01	+1.600000e+01	+1.290424e-01	+0.000000e+00	+1.290424e-01
+1.880000e+01	+1.600000e+01	+9.633630e-02	+0.000000e+00	+9.633630e-02
+1.920000e+01	+1.600000e+01	+6.401259e-02	+0.000000e+00	+6.401259e-02
+1.960000e+01	+1.600000e+01	+3.194277e-02	+0.000000e+00	+3.194277e-02
+2.000000e+01	+1.600000e+01	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+1.640000e+01	+5.166486e+00	+0.000000e+00	+5.166486e+00
+4.000000e-01	+1.640000e+01	+5.022720e+00	+0.000000e+00	+5.022720e+00
+8.000000e-01	+1.640000e+01	+4.720217e+00	+0.000000e+00	+4.720217e+00
+1.200000e+00	+1.640000e+01	+4.428824e+00	+0.000000e+00	+4.428824e+00
+1.600000e+00	+1.640000e+01	+4.157326e+00	+0.000000e+00	+4.157326e+00
+2.000000e+00	+1.640000e+01	+3.902236e+00	+0.000000e+00	+3.902236e+00
+2.400000e+00	+1.640000e+01	+3.662587e+00	+0.000000e+00	+3.662587e+00
+2.800000e+00	+1.640000e+01	+3.437443e+00	+0.000000e+00	+3.437443e+00
+3.200000e+00	+1.640000e+01	+3.225930e+00	+0.000000e+00	+3.225930e+00
+3.600000e+00	+1.640000e+01	+3.027222e+00	+0.000000e+00	+3.027222e+00
+4.000000e+00	+1.640000e+01	+2.840549e+00	+0.000000e+00	+2.840549e+00
+4.400000e+00	+1.640000e+01	+2.665129e+00	+0.000000e+00	+2.665129e+00
+4.800000e+00	+1.640000e+01	+2.500269e+00	+0.000000e+00	+2.500269e+00
+5.200000e+00	+1.640000e+01	+2.345306e+00	+0.000000e+00	+2.345306e+00
+5.600000e+00	+1.640000e+01	+2.199612e+00	+0.000000e+00	+2.199612e+00
+6.000000e+00	+1.640000e+01	+2.062611e+00	+0.000000e+00	+2.062611e+00
+6.400000e+00	+1.640000e+01	+1.933754e+00	+0.000000e+00	+1.933754e+00
+6.800000e+00	+1.640000e+01	+1.812534e+00	+0.000000e+00	+1.812534e+00
+7.200000e+00	+1.640000e+01	+1.698471e+00	+0.000000e+00	+1.698471e+00
+7.600000e+00	+1.640000e+01	+1.591117e+00	+0.000000e+00	+1.591117e+00
+8.000000e+00	+1.640000e+01	+1.490054e+00	+0.000000e+00	+1.490054e+00
+8.400000e+00	+1.640000e+01	+1.394882e+00	+0.000000e+00	+1.394882e+00
+8.800000e+00	+1.640000e+01	+1.305225e+00	+0.000000e+00	+1.305225e+00
+9.200000e+00	+1.640000e+01	+1.220724e+00	+0.000000e+00	+1.220724e+00
+9.600000e+00	+1.640000e+01	+1.141047e+00	+0.000000e+00	+1.141047e+00
+1.000000e+01	+1.640000e+01	+1.065875e+00	+0.000000e+00	+1.065875e+00
+1.040000e+01	+1.640000e+01	+9.949126e-01	+0.000000e+00	+9.949126e-01
+1.080000e+01	+1.640000e+01	+9.278772e-01	+0.000000e+00	+9.278772e-01
+1.120000e+01	+1.640000e+01	+8.645061e-01	+0.000000e+00	+8.645061e-01
+1.160000e+01	+1.640000e+01	+8.045487e-01	+0.000000e+00	+8.045487e-01
+1.200000e+01	+1.640000e+01	+7.477715e-01	+0.000000e+00	+7.477715e-01
+1.240000e+01	+1.640000e+01	+6.939518e-01	+0.000000e+00	+6.939518e-01
+1.280000e+01	+1.640000e+01	+6.428739e-01	+0.000000e+00	+6.428739e-01
+1.320000e+01	+1.640000e+01	+5.943356e-01	+0.000000e+00	+5.943356e-01
+1.360000e+01	+1.640000e+01	+5.481428e-01	+0.000000e+00	+5.481428e-01
+1.400000e+01	+1.640000e+01	+5.041112e-01	+0.000000e+00	+5.041112e-01
+1.440000e+01	+1.640000e+01	+4.620663e-01	+0.000000e+00	+4.620663e-01
+1.480000e+01	+1.640000e+01	+4.218435e-01	+0.000000e+00	+4.218435e-01
+1.520000e+01	+1.640000e+01	+3.832863e-01	+0.000000e+00	+3.832863e-01
+1.560000e+01	+1.640000e+01	+3.462432e-01	+0.000000e+00	+3.462432e-01
+1.600000e+01	+1.640000e+01	+3.105695e-01	+0.000000e+00	+3.105695e-01
+1.640000e+01	+1.640000e+01	+2.761221e-01	+0.000000e+00	+2.761221e-01
+1.680000e+01	+1.640000e+01	+2.427627e-01	+0.000000e+00	+2.427627e-01
+1.720000e+01	+1.640000e+01	+2.103596e-01	+0.000000e+00	+2.103596e-01
+1.760000e+01	+1.640000e+01	+1.787848e-01	+0.000000e+00	+1.787848e-01
+1.800000e+01	+1.640000e+01	+1.479167e-01	+0.000000e+00	+1.479167e-01
+1.840000e+01	+1.640000e+01	+1.176345e-01	+0.000000e+00	+1.176345e-01
+1.880000e+01	+1.640000e+01	+8.781760e-02	+0.000000e+00	+8.781760e-02
+1.920000e+01	+1.640000e+01	+5.835157e-02	+0.000000e+00	+5.835157e-02
+1.960000e+01	+1.640000e+01	+2.911782e-02	+0.000000e+00	+2.911782e-02
+2.000000e+01	+1.640000e+01	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+1.680000e+01	+4.695507e+00	+0.000000e+00	+4.695507e+00
+4.000000e-01	+1.680000e+01	+4.516177e+00	+0.000000e+00	+4.516177e+00
+8.000000e-01	+1.680000e+01	+4.242334e+00	+0.000000e+00	+4.242334e+00
+1.200000e+00	+1.680000e+01	+3.982154e+00	+0.000000e+00	+3.982154e+00
+1.600000e+00	+1.680000e+01	+3.737987e+00	+0.000000e+00	+3.737987e+00
+2.000000e+00	+1.680000e+01	+3.508604e+00	+0.000000e+00	+3.508604e+00
+2.400000e+00	+1.680000e+01	+3.293101e+00	+0.000000e+00	+3.293101e+00
+2.800000e+00	+1.680000e+01	+3.090660e+00	+0.000000e+00	+3.090660e+00
+3.200000e+00	+1.680000e+01	+2.900465e+00	+0.000000e+00	+2.900465e+00
+3.600000e+00	+1.680000e+01	+2.721819e+00	+0.000000e+00	+2.721819e+00
+4.000000e+00	+1.680000e+01	+2.553959e+00	+0.000000e+00	+2.553959e+00
+4.400000e+00	+1.680000e+01	+2.396225e+00	+0.000000e+00	+2.396225e+00
+4.800000e+00	+1.680000e+01	+2.247992e+00	+0.000000e+00	+2.247992e+00
+5.200000e+00	+1.680000e+01	+2.108658e+00	+0.000000e+00	+2.108658e+00
+5.600000e+00	+1.680000e+01	+1.977660e+00	+0.000000e+00	+1.977660e+00
+6.000000e+00	+1.680000e+01	+1.854479e+00	+0.000000e+00	+1.854479e+00
+6.400000e+00	+1.680000e+01	+1.738624e+00	+0.000000e+00	+1.738624e+00
+6.800000e+00	+1.680000e+01	+1.629633e+00	+0.000000e+00	+1.629633e+00
+7.200000e+00	+1.680000e+01	+1.527078e+00	+0.000000e+00	+1.527078e+00
+7.600000e+00	+1.680000e+01	+1.430555e+00	+0.000000e+00	+1.430555e+00
+8.000000e+00	+1.680000e+01	+1.339690e+00	+0.000000e+00	+1.339690e+00
+8.400000e+00	+1.680000e+01	+1.254121e+00	+0.000000e+00	+1.254121e+00
+8.800000e+00	+1.680000e+01	+1.173509e+00	+0.000000e+00	+1.173509e+00
+9.200000e+00	+1.680000e+01	+1.097536e+00	+0.000000e+00	+1.097536e+00
+9.600000e+00	+1.680000e+01	+1.025898e+00	+0.000000e+00	+1.025898e+00
+1.000000e+01	+1.680000e+01	+9.583117e-01	+0.000000e+00	+9.583117e-01
+1.040000e+01	+1.680000e+01	+8.945095e-01	+0.000000e+00	+8.945095e-01
+1.080000e+01	+1.680000e+01	+8.342387e-01	+0.000000e+00	+8.342387e-01
+1.120000e+01	+1.680000e+01	+7.772620e-01	+0.000000e+00	+7.772620e-01
+1.160000e+01	+1.680000e+01	+7.233568e-01	+0.000000e+00	+7.233568e-01
+1.200000e+01	+1.680000e+01	+6.723104e-01	+0.000000e+00	+6.723104e-01
+1.240000e+01	+1.680000e+01	+6.239202e-01	+0.000000e+00	+6.239202e-01
+1.280000e+01	+1.680000e+01	+5.779987e-01	+0.000000e+00	+5.779987e-01
+1.320000e+01	+1.680000e+01	+5.343595e-01	+0.000000e+00	+5.343595e-01
+1.360000e+01	+1.680000e+01	+4.928283e-01	+0.000000e+00	+4.928283e-01
+1.400000e+01	+1.680000e+01	+4.532386e-01	+0.000000e+00	+4.532386e-01
+1.440000e+01	+1.680000e+01	+4.154359e-01	+0.000000e+00	+4.154359e-01
+1.480000e+01	+1.680000e+01	+3.792712e-01	+0.000000e+00	+3.792712e-01
+1.520000e+01	+1.680000e+01	+3.446043e-01	+0.000000e+00	+3.446043e-01
+1.560000e+01	+1.680000e+01	+3.112996e-01	+0.000000e+00	+3.112996e-01
+1.600000e+01	+1.680000e+01	+2.792270e-01	+0.000000e+00	+2.792270e-01
+1.640000e+01	+1.680000e+01	+2.482568e-01	+0.000000e+00	+2.482568e-01
+1.680000e+01	+1.680000e+01	+2.182654e-01	+0.000000e+00	+2.182654e-01
+1.720000e+01	+1.680000e+01	+1.891329e-01	+0.000000e+00	+1.891329e-01
+1.760000e+01	+1.680000e+01	+1.607455e-01	+0.000000e+00	+1.607455e-01
+1.800000e+01	+1.680000e+01	+1.329898e-01	+0.000000e+00	+1.329898e-01
+1.840000e+01	+1.680000e+01	+1.057627e-01	+0.000000e+00	+1.057627e-01
+1.880000e+01	+1.680000e+01	+7.895467e-02	+0.000000e+00	+7.895467e-02
+1.920000e+01	+1.680000e+01	+5.246193e-02	+0.000000e+00	+5.246193e-02
+1.960000e+01	+1.680000e+01	+2.617812e-02	+0.000000e+00	+2.617812e-02
+2.000000e+01	+1.680000e+01	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+1.720000e+01	+4.367791e+00	+0.000000e+00	+4.367791e+00
+4.000000e-01	+1.720000e+01	+3.990924e+00	+0.000000e+00	+3.990924e+00
+8.000000e-01	+1.720000e+01	+3.750328e+00	+0.000000e+00	+3.750328e+00
+1.200000e+00	+1.720000e+01	+3.519778e+00	+0.000000e+00	+3.519778e+00
+1.600000e+00	+1.720000e+01	+3.303926e+00	+0.000000e+00	+3.303926e+00
+2.000000e+00	+1.720000e+01	+3.101158e+00	+0.000000e+00	+3.101158e+00
+2.400000e+00	+1.720000e+01	+2.910670e+00	+0.000000e+00	+2.910670e+00
+2.800000e+00	+1.720000e+01	+2.731694e+00	+0.000000e+00	+2.731694e+00
+3.200000e+00	+1.720000e+01	+2.563583e+00	+0.000000e+00	+2.563583e+00
+3.600000e+00	+1.720000e+01	+2.405655e+00	+0.000000e+00	+2.405655e+00
+4.000000e+00	+1.720000e+01	+2.257287e+00	+0.000000e+00	+2.257287e+00
+4.400000e+00	+1.720000e+01	+2.117864e+00	+0.000000e+00	+2.117864e+00
+4.800000e+00	+1.720000e+01	+1.986839e+00	+0.000000e+00	+1.986839e+00
+5.200000e+00	+1.720000e+01	+1.863684e+00	+0.000000e+00	+1.863684e+00
+5.600000e+00	+1.720000e+01	+1.747900e+00	+0.000000e+00	+1.747900e+00
+6.000000e+00	+1.720000e+01	+1.639026e+00	+0.000000e+00	+1.639026e+00
+6.400000e+00	+1.720000e+01	+1.536627e+00	+0.000000e+00	+1.536627e+00
+6.800000e+00	+1.720000e+01	+1.440297e+00	+0.000000e+00	+1.440297e+00
+7.200000e+00	+1.720000e+01	+1.349656e+00	+0.000000e+00	+1.349656e+00
+7.600000e+00	+1.720000e+01	+1.264349e+00	+0.000000e+00	+1.264349e+00
+8.000000e+00	+1.720000e+01	+1.184038e+00	+0.000000e+00	+1.184038e+00
+8.400000e+00	+1.720000e+01	+1.108411e+00	+0.000000e+00	+1.108411e+00
+8.800000e+00	+1.720000e+01	+1.037165e+00	+0.000000e+00	+1.037165e+00
+9.200000e+00	+1.720000e+01	+9.700173e-01	+0.000000e+00	+9.700173e-01
+9.600000e+00	+1.720000e+01	+9.067018e-01	+0.000000e+00	+9.067018e-01
+1.000000e+01	+1.720000e+01	+8.469674e-01	+0.000000e+00	+8.469674e-01
+1.040000e+01	+1.720000e+01	+7.905774e-01	+0.000000e+00	+7.905774e-01
+1.080000e+01	+1.720000e+01	+7.373099e-01	+0.000000e+00	+7.373099e-01
+1.120000e+01	+1.720000e+01	+6.869542e-01	+0.000000e+00	+6.869542e-01
+1.160000e+01	+1.720000e+01	+6.393122e-01	+0.000000e+00	+6.393122e-01
+1.200000e+01	+1.720000e+01	+5.941967e-01	+0.000000e+00	+5.941967e-01
+1.240000e+01	+1.720000e+01	+5.514310e-01	+0.000000e+00	+5.514310e-01
+1.280000e+01	+1.720000e+01	+5.108450e-01	+0.000000e+00	+5.108450e-01
+1.320000e+01	+1.720000e+01	+4.722764e-01	+0.000000e+00	+4.722764e-01
+1.360000e+01	+1.720000e+01	+4.355694e-01	+0.000000e+00	+4.355694e-01
+1.400000e+01	+1.720000e+01	+4.005783e-01	+0.000000e+00	+4.005783e-01
+1.440000e+01	+1.720000e+01	+3.671662e-01	+0.000000e+00	+3.671662e-01
+1.480000e+01	+1.720000e+01	+3.352027e-01	+0.000000e+00	+3.352027e-01
+1.520000e+01	+1.720000e+01	+3.045623e-01	+0.000000e+00	+3.045623e-01
+1.560000e+01	+1.720000e+01	+2.751278e-01	+0.000000e+00	+2.751278e-01
+1.600000e+01	+1.720000e+01	+2.467820e-01	+0.000000e+00	+2.467820e-01
+1.640000e+01	+1.720000e+01	+2.194104e-01	+0.000000e+00	+2.194104e-01
+1.680000e+01	+1.720000e+01	+1.929051e-01	+0.000000e+00	+1.929051e-01
+1.720000e+01	+1.720000e+01	+1.671594e-01	+0.000000e+00	+1.671594e-01
+1.760000e+01	+1.720000e+01	+1.420702e-01	+0.000000e+00	+1.420702e-01
+1.800000e+01	+1.720000e+01	+1.175407e-01	+0.000000e+00	+1.175407e-01
+1.840000e+01	+1.720000e+01	+9.347545e-02	+0.000000e+00	+9.347545e-02
+1.880000e+01	+1.720000e+01	+6.978176e-02	+0.000000e+00	+6.978176e-02
+1.920000e+01	+1.720000e+01	+4.636569e-02	+0.000000e+00	+4.636569e-02
+1.960000e+01	+1.720000e+01	+2.313677e-02	+0.000000e+00	+2.313677e-02
+2.000000e+01	+1.720000e+01	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+1.760000e+01	+3.886507e+00	+0.000000e+00	+3.886507e+00
+4.000000e-01	+1.760000e+01	+3.429111e+00	+0.000000e+00	+3.429111e+00
+8.000000e-01	+1.760000e+01	+3.242166e+00	+0.000000e+00	+3.242166e+00
+1.200000e+00	+1.760000e+01	+3.043308e+00	+0.000000e+00	+3.043308e+00
+1.600000e+00	+1.760000e+01	+2.856902e+00	+0.000000e+00	+2.856902e+00
+2.000000e+00	+1.760000e+01	+2.681522e+00	+0.000000e+00	+2.681522e+00
+2.400000e+00	+1.760000e+01	+2.516749e+00	+0.000000e+00	+2.516749e+00
+2.800000e+00	+1.760000e+01	+2.361963e+00	+0.000000e+00	+2.361963e+00
+3.200000e+00	+1.760000e+01	+2.216560e+00	+0.000000e+00	+2.216560e+00
+3.600000e+00	+1.760000e+01	+2.079995e+00	+0.000000e+00	+2.079995e+00
+4.000000e+00	+1.760000e+01	+1.951690e+00	+0.000000e+00	+1.951690e+00
+4.400000e+00	+1.760000e+01	+1.831128e+00	+0.000000e+00	+1.831128e+00
+4.800000e+00	+1.760000e+01	+1.717837e+00	+0.000000e+00	+1.717837e+00
+5.200000e+00	+1.760000e+01	+1.611349e+00	+0.000000e+00	+1.611349e+00
+5.600000e+00	+1.760000e+01	+1.511236e+00	+0.000000e+00	+1.511236e+00
+6.000000e+00	+1.760000e+01	+1.417099e+00	+0.000000e+00	+1.417099e+00
+6.400000e+00	+1.760000e+01	+1.328563e+00	+0.000000e+00	+1.328563e+00
+6.800000e+00	+1.760000e+01	+1.245274e+00	+0.000000e+00	+1.245274e+00
+7.200000e+00	+1.760000e+01	+1.166906e+00	+0.000000e+00	+1.166906e+00
+7.600000e+00	+1.760000e+01	+1.093149e+00	+0.000000e+00	+1.093149e+00
+8.000000e+00	+1.760000e+01	+1.023713e+00	+0.000000e+00	+1.023713e+00
+8.400000e+00	+1.760000e+01	+9.583239e-01	+0.000000e+00	+9.583239e-01
